file,class,,cbo,loc,wmc
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\consistenthash\VirtualNode.java,org.apache.rocketmq.common.consistenthash.VirtualNode,,2,17,4
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\utils\ServiceProvider.java,org.apache.rocketmq.common.utils.ServiceProvider,,3,130,30
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\latency\MQFaultStrategy.java,org.apache.rocketmq.client.latency.MQFaultStrategy$Anonymous3,,2,5,1
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\client\producer\exception\msg\ChinaPropIT.java,org.apache.rocketmq.test.client.producer.exception.msg.ChinaPropIT,,11,27,5
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\impl\consumer\ConsumeMessageConcurrentlyService.java,org.apache.rocketmq.client.impl.consumer.ConsumeMessageConcurrentlyService$Anonymous2,,1,5,1
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\impl\consumer\ConsumeMessageConcurrentlyService.java,org.apache.rocketmq.client.impl.consumer.ConsumeMessageConcurrentlyService$Anonymous3,,0,5,1
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\ExchangeHAInfoRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.ExchangeHAInfoRequestHeader,,3,25,7
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\body\ConsumeMessageDirectlyResult.java,org.apache.rocketmq.remoting.protocol.body.ConsumeMessageDirectlyResult,,2,40,11
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\body\ConsumerConnection.java,org.apache.rocketmq.remoting.protocol.body.ConsumerConnection,,6,46,13
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\help\FAQUrl.java,org.apache.rocketmq.common.help.FAQUrl,,0,40,4
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\client\consumer\broadcast\normal\BroadcastNormalMsgTwoDiffGroupRecvIT.java,org.apache.rocketmq.test.client.consumer.broadcast.normal.BroadcastNormalMsgTwoDiffGroupRecvIT,,16,28,3
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\offset\OffsetResetIT.java,org.apache.rocketmq.test.offset.OffsetResetIT,,20,104,18
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\impl\consumer\ConsumeMessageConcurrentlyService.java,org.apache.rocketmq.client.impl.consumer.ConsumeMessageConcurrentlyService$Anonymous1,,1,10,2
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\body\QueueTimeSpan.java,org.apache.rocketmq.remoting.protocol.body.QueueTimeSpan,,1,46,13
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\LockBatchMqRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.LockBatchMqRequestHeader,,2,4,1
C:\oodass1\projects\rocketmq\auth\src\test\java\org\apache\rocketmq\auth\authorization\strategy\StatefulAuthorizationStrategyTest.java,org.apache.rocketmq.auth.authorization.strategy.StatefulAuthorizationStrategyTest,,16,65,7
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\RocketMQSerializable.java,org.apache.rocketmq.remoting.protocol.RocketMQSerializable,,8,158,38
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\timer\TimerMessageStore.java,org.apache.rocketmq.store.timer.TimerMessageStore$TimerDequeueGetService,,3,24,6
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\export\ExportMetadataCommand.java,org.apache.rocketmq.tools.command.export.ExportMetadataCommand,,12,106,17
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\consumer\MessageSelector.java,org.apache.rocketmq.client.consumer.MessageSelector,,1,20,5
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\producer\SendCallback.java,org.apache.rocketmq.client.producer.SendCallback,,1,4,2
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\remoting\activity\AbstractRemotingActivity.java,org.apache.rocketmq.proxy.remoting.activity.AbstractRemotingActivity$Anonymous1,,0,8,1
C:\oodass1\projects\rocketmq\tieredstore\src\test\java\org\apache\rocketmq\tieredstore\metrics\TieredStoreMetricsManagerTest.java,org.apache.rocketmq.tieredstore.metrics.TieredStoreMetricsManagerTest,,8,17,3
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\RequestSource.java,org.apache.rocketmq.remoting.protocol.RequestSource,,1,18,8
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\logfile\DefaultMappedFileErrorHandlingTest.java,org.apache.rocketmq.store.logfile.DefaultMappedFileErrorHandlingTest,,11,117,11
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\subscription\SubscriptionGroupManager.java,org.apache.rocketmq.broker.subscription.SubscriptionGroupManager,,9,310,77
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\MessageExtEncoder.java,org.apache.rocketmq.store.MessageExtEncoder$PutMessageThreadLocal,,2,14,3
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\processor\PollingInfoProcessor.java,org.apache.rocketmq.broker.processor.PollingInfoProcessor,,15,64,11
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\RPCHook.java,org.apache.rocketmq.remoting.RPCHook,,1,4,2
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\latency\BrokerFastFailure.java,org.apache.rocketmq.broker.latency.BrokerFastFailure,,8,108,26
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\subscription\SubscriptionGroupConfig.java,org.apache.rocketmq.remoting.protocol.subscription.SubscriptionGroupConfig,,4,136,43
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\kv\CompactionLog.java,org.apache.rocketmq.store.kv.CompactionLog$CompactionAppendMessageCallback,,5,44,6
C:\oodass1\projects\rocketmq\proxy\src\test\java\org\apache\rocketmq\proxy\grpc\v2\AbstractMessingActivityTest.java,org.apache.rocketmq.proxy.grpc.v2.AbstractMessingActivityTest,,7,33,5
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\GetEarliestMsgStoretimeRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.GetEarliestMsgStoretimeRequestHeader,,4,18,5
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\AppendPropCRCTest.java,org.apache.rocketmq.store.AppendPropCRCTest,,17,130,10
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\exception\MQClientException.java,org.apache.rocketmq.client.exception.MQClientException,,1,33,7
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\topic\TopicListSubCommand.java,org.apache.rocketmq.tools.command.topic.TopicListSubCommand,,13,71,17
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\ha\HAConnectionStateNotificationService.java,org.apache.rocketmq.store.ha.HAConnectionStateNotificationService,,10,100,29
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\subscription\SimpleSubscriptionData.java,org.apache.rocketmq.remoting.protocol.subscription.SimpleSubscriptionData,,1,52,15
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\impl\producer\DefaultMQProducerImpl.java,org.apache.rocketmq.client.impl.producer.DefaultMQProducerImpl,,61,1398,264
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\mqtrace\SendMessageHook.java,org.apache.rocketmq.broker.mqtrace.SendMessageHook,,1,5,3
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\operation\Producer.java,org.apache.rocketmq.example.operation.Producer,,9,64,7
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\consumer\store\RemoteBrokerOffsetStoreTest.java,org.apache.rocketmq.client.consumer.store.RemoteBrokerOffsetStoreTest$Anonymous1,,4,7,1
C:\oodass1\projects\rocketmq\common\src\test\java\org\apache\rocketmq\common\MessageEncodeDecodeTest.java,org.apache.rocketmq.common.MessageEncodeDecodeTest,,4,37,6
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\processor\QueryAssignmentProcessor.java,org.apache.rocketmq.broker.processor.QueryAssignmentProcessor,,23,223,44
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\grpc\v2\consumer\AckMessageActivity.java,org.apache.rocketmq.proxy.grpc.v2.consumer.AckMessageActivity,,25,135,25
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\netty\NettyRequestProcessor.java,org.apache.rocketmq.remoting.netty.NettyRequestProcessor,,2,4,2
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\metrics\NopLongUpDownCounter.java,org.apache.rocketmq.common.metrics.NopLongUpDownCounter,,3,8,3
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\MessageStoreStateMachine.java,org.apache.rocketmq.store.MessageStoreStateMachine,,3,60,13
C:\oodass1\projects\rocketmq\container\src\test\java\org\apache\rocketmq\container\BrokerContainerExtensibilityTest.java,org.apache.rocketmq.container.BrokerContainerExtensibilityTest,,14,123,13
C:\oodass1\projects\rocketmq\filter\src\test\java\org\apache\rocketmq\filter\FilterSpiTest.java,org.apache.rocketmq.filter.FilterSpiTest,,6,44,5
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\client\consumer\balance\NormalMsgStaticBalanceIT.java,org.apache.rocketmq.test.client.consumer.balance.NormalMsgStaticBalanceIT,,15,41,4
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\subscription\GroupRetryPolicy.java,org.apache.rocketmq.remoting.protocol.subscription.GroupRetryPolicy,,5,44,12
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\body\QueryConsumeTimeSpanBody.java,org.apache.rocketmq.remoting.protocol.body.QueryConsumeTimeSpanBody,,2,9,2
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\kv\CommitLogDispatcherCompaction.java,org.apache.rocketmq.store.kv.CommitLogDispatcherCompaction,,3,11,3
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\filter\TagFilterConsumer.java,org.apache.rocketmq.example.filter.TagFilterConsumer,,2,15,1
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\longpolling\PopRequest.java,org.apache.rocketmq.broker.longpolling.PopRequest,,6,63,13
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\queue\RocksDBConsumeQueueTest.java,org.apache.rocketmq.store.queue.RocksDBConsumeQueueTest$Anonymous1,,1,13,1
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\producer\ProduceAccumulator.java,org.apache.rocketmq.client.producer.ProduceAccumulator$GuardForAsyncSendService,,3,37,9
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\acl\common\SessionCredentials.java,org.apache.rocketmq.acl.common.SessionCredentials,,1,107,34
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\consumer\rebalance\AllocateMessageQueueConsitentHashTest.java,org.apache.rocketmq.client.consumer.rebalance.AllocateMessageQueueConsitentHashTest,,6,150,32
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\acl\common\AclUtilsTest.java,org.apache.rocketmq.acl.common.AclUtilsTest,,5,166,23
C:\oodass1\projects\rocketmq\proxy\src\test\java\org\apache\rocketmq\proxy\service\admin\DefaultAdminServiceTest.java,org.apache.rocketmq.proxy.service.admin.DefaultAdminServiceTest,,14,37,4
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\action\Action.java,org.apache.rocketmq.common.action.Action,,2,21,6
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\CommitLog.java,org.apache.rocketmq.store.CommitLog,,47,1906,287
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\admin\DefaultMQAdminExtImpl.java,org.apache.rocketmq.tools.admin.DefaultMQAdminExtImpl$Anonymous6$Anonymous7,,2,42,8
C:\oodass1\projects\rocketmq\tieredstore\src\main\java\org\apache\rocketmq\tieredstore\common\GroupCommitContext.java,org.apache.rocketmq.tieredstore.common.GroupCommitContext,,2,36,10
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\BrokerControllerTest.java,org.apache.rocketmq.broker.BrokerControllerTest,,18,82,7
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\service\ServiceManager.java,org.apache.rocketmq.proxy.service.ServiceManager,,9,10,8
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\simple\AsyncProducer.java,org.apache.rocketmq.example.simple.AsyncProducer$Anonymous1,,1,11,2
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\netty\NettyRemotingServer.java,org.apache.rocketmq.remoting.netty.NettyRemotingServer$NettyConnectManageHandler,,7,51,12
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\trace\DefaultMQConsumerWithTraceTest.java,org.apache.rocketmq.client.trace.DefaultMQConsumerWithTraceTest$Anonymous3,,3,7,1
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\message\QueryMsgByOffsetSubCommand.java,org.apache.rocketmq.tools.command.message.QueryMsgByOffsetSubCommand,,11,68,11
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\netty\NettyServerConfig.java,org.apache.rocketmq.remoting.netty.NettyServerConfig,,0,131,37
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\trace\DefaultMQConsumerWithTraceTest.java,org.apache.rocketmq.client.trace.DefaultMQConsumerWithTraceTest$Anonymous1,,3,5,1
C:\oodass1\projects\rocketmq\auth\src\main\java\org\apache\rocketmq\auth\authorization\chain\UserAuthorizationHandler.java,org.apache.rocketmq.auth.authorization.chain.UserAuthorizationHandler,,10,34,8
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\trace\DefaultMQConsumerWithTraceTest.java,org.apache.rocketmq.client.trace.DefaultMQConsumerWithTraceTest$Anonymous2,,9,16,1
C:\oodass1\projects\rocketmq\proxy\src\test\java\org\apache\rocketmq\proxy\remoting\activity\AbstractRemotingActivityTest.java,org.apache.rocketmq.proxy.remoting.activity.AbstractRemotingActivityTest,,20,119,9
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\client\consumer\broadcast\normal\NormalMsgTwoSameGroupConsumerIT.java,org.apache.rocketmq.test.client.consumer.broadcast.normal.NormalMsgTwoSameGroupConsumerIT,,17,27,3
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\impl\factory\MQClientInstanceTest.java,org.apache.rocketmq.client.impl.factory.MQClientInstanceTest,,36,324,34
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\ha\FlowMonitorTest.java,org.apache.rocketmq.store.ha.FlowMonitorTest,,3,26,4
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\grpc\v2\client\ClientActivity.java,org.apache.rocketmq.proxy.grpc.v2.client.ClientActivity$ProducerChangeListenerImpl,,5,8,2
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\common\RemotingHelper.java,org.apache.rocketmq.remoting.common.RemotingHelper,,12,291,63
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\netty\NettyRemotingServer.java,org.apache.rocketmq.remoting.netty.NettyRemotingServer$NettyServerHandler,,7,25,6
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\rocksdb\ConsumeQueueCompactionFilterFactory.java,org.apache.rocketmq.store.rocksdb.ConsumeQueueCompactionFilterFactory,,4,15,3
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\utils\PositiveAtomicCounter.java,org.apache.rocketmq.common.utils.PositiveAtomicCounter,,0,14,3
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\QueryConsumeTimeSpanRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.QueryConsumeTimeSpanRequestHeader,,4,18,5
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\UtilAll.java,org.apache.rocketmq.common.UtilAll,,5,610,164
C:\oodass1\projects\rocketmq\common\src\test\java\org\apache\rocketmq\common\consumer\ReceiptHandleTest.java,org.apache.rocketmq.common.consumer.ReceiptHandleTest,,4,51,4
C:\oodass1\projects\rocketmq\proxy\src\test\java\org\apache\rocketmq\proxy\service\cert\TlsCertificateManagerTest.java,org.apache.rocketmq.proxy.service.cert.TlsCertificateManagerTest,,15,147,19
C:\oodass1\projects\rocketmq\test\src\main\java\org\apache\rocketmq\test\util\parallel\ParallelTask.java,org.apache.rocketmq.test.util.parallel.ParallelTask,,1,16,5
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\body\HARuntimeInfo.java,org.apache.rocketmq.remoting.protocol.body.HARuntimeInfo$HAConnectionRuntimeInfo,,1,44,12
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\protocol\body\BatchAckTest.java,org.apache.rocketmq.remoting.protocol.body.BatchAckTest,,5,80,8
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\BrokerStartupTest.java,org.apache.rocketmq.broker.BrokerStartupTest,,2,23,1
C:\oodass1\projects\rocketmq\tools\src\test\java\org\apache\rocketmq\tools\admin\DefaultMQAdminExtTest.java,org.apache.rocketmq.tools.admin.DefaultMQAdminExtTest$Anonymous1,,1,5,1
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\timer\TimerLogTest.java,org.apache.rocketmq.store.timer.TimerLogTest,,8,70,9
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\benchmark\TransactionProducer.java,org.apache.rocketmq.example.benchmark.TransactionListenerImpl$MsgMeta,,1,6,0
C:\oodass1\projects\rocketmq\proxy\src\test\java\org\apache\rocketmq\proxy\service\receipt\DefaultReceiptHandleManagerTest.java,org.apache.rocketmq.proxy.service.receipt.DefaultReceiptHandleManagerTest$Anonymous1,,4,14,2
